doc_id,doc_type,file_name,page,type,section_number,section_title,text
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,16,section_header,7.3,"PLAN DE INSPECCIÓN Y ENSAYOS (ITP), FIR",
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,16,paragraph,7.3,"PLAN DE INSPECCIÓN Y ENSAYOS (ITP), FIR","El CLIENTE tendrá el derecho de revisar en cualquier momento y lugar, durante la ingeniería,
fabricación, ensamble y proceso de pruebas del PAQUETE y verificar todos los requerimientos de las
especificaciones y documentos relacionados, incluyendo subcontratistas del PROVEEDOR.
El PROVEEDOR deberá presentar al CLIENTE su plan de inspección y pruebas (siglas en ingles ITP),
teniendo en cuenta incorporar los ítems del plan de inspección de prueba propuesto para fines de
guía y referencia del PAQUETE.
Los certificados de las pruebas e inspecciones formarán parte del dossier del PAQUETE. La aprobación
de las pruebas e inspecciones no exime al PROVEEDOR del cumplimiento de las garantías exigidas para
la calidad del PAQUETE y sus componentes, ni del cumplimiento de las condiciones de operación y
desempeño del PAQUETE.
8. REQUERIMIENTOS EN SALUD, SEGURIDAD Y MEDIO AMBIENTE (HSE)
EDP-F-046 – 20/11/2017 V-1 16/20"
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,17,paragraph,,,"MAYORES
Versión: 1
EDP-F-046 20/11/2017
INGENIERÍA DETALLE ACONDICIONAMIENTO
MR #: FFM/F-MEQ-013 REV: 0
ESTRATEGICO CUPIAGUA
Documento:
Requisición de materiales
Especialidad Mecánica FECHA: 01-11-2023
Paquete de Inyección de
Químicos
Durante el desarrollo de los trabajos de instalación del PAQUETE y cada uno de sus componentes
considerados dentro del alcance de este proyecto, el PROVEEDOR deberá cumplir con todas las normas
de seguridad implementadas por el CLIENTE en el sitio.
Es responsabilidad del PROVEEDOR informar al CLIENTE, el inicio de cada una de las actividades y
tomar las precauciones del caso de manera que el trabajo se ejecute en forma segura tanto para el
personal que lo ejecuta, como para las instalaciones del CLIENTE.
El PROVEEDOR tendrá autonomía técnica y directiva para la ejecución del alcance de suministro, sin
embargo, deberá seguir los procedimientos y la especificación técnica elaborada para el PAQUETE.
Es responsabilidad del PROVEEDOR el suministro de los equipos y accesorios requeridos para que el
PAQUETE funcione correctamente, así como las herramientas y el personal necesario para la ejecución
de los trabajos de montaje, pruebas y puesta en servicio del PAQUETE.
El oferente debe seguir y aplicar todas las normas de higiene, seguridad industrial y protección
Ambiental, inherentes a este tipo de trabajo, de acuerdo con los procedimientos normalizados por el
CLIENTE.
Todo el personal del PROVEEDOR debe tener en todo momento cualquier otro elemento de protección
personal para ejecutar cualquier labor en el SITIO.
Cuando deban realizarse trabajos dentro de las instalaciones del CLIENTE, todos los trabajadores del
PROVEEDOR deben portar el carné que los identifique con la debida autorización del CLIENTE.
El PROVEEDOR deberá asegurar que los productos y procedimientos utilizados en la realización de los
trabajos no alteran, ni contaminan, ni perjudican el medio ambiente.
9. GARANTÍAS TÉCNICAS
El VENDEDOR debe garantizar el PAQUETE, sus componentes e instrumentación asociada contra
cualquier defecto de fabricación y/o desempeño, válida por dos (2) años contados a partir de la fecha
de puesta en funcionamiento y recibo a satisfacción de los mismos por parte del CLIENTE. Durante este
período la garantía debe cubrir la reparación o reemplazo de los componentes de hardware y/o
software defectuosos por parte del VENDEDOR incluyendo todas las labores, equipos, transporte y
demás costos generados y requeridos para llevar a cabo dicha reparación y/o reemplazo.
Todos los requerimientos de garantías técnicas del PAQUETE y el suministro de los componentes
requeridos se consignan en la especificación que acompaña esta requisición de materiales:
EDP-F-046 – 20/11/2017 V-1 17/20"
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,18,paragraph,,,"MAYORES
Versión: 1
EDP-F-046 20/11/2017
INGENIERÍA DETALLE ACONDICIONAMIENTO
MR #: FFM/F-MEQ-013 REV: 0
ESTRATEGICO CUPIAGUA
Documento:
Requisición de materiales
Especialidad Mecánica FECHA: 01-11-2023
Paquete de Inyección de
Químicos
• FFM/F-S-ME-015 Especificación Técnica Paquete de Inyección de químicos M156CIP-
5503
10. ANEXOS"
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,18,section_header,10.1,LISTA DEL ALCANCE,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,18,paragraph,10.1,LISTA DEL ALCANCE,"Código de
Ítem Cantidad Unidad TAG Descripción Catálogo
ECOPETROL
1. Paquete de inyección de químicos
Planeación y programación de fabricación, diseño,
suministro de partes y materiales, fabricación en
taller, pruebas, inspección, pintura, control y
aseguramiento de calidad, entrega de
documentación técnica y certificados, embalaje,
almacenamiento y envío, partes de repuesto para
la instalación, garantías y demás incluido e
indicado en esta requisición y los documentos
anexos.
El PAQUETE de Inyección de químicos incluye
M156CIP- como mínimo:
5503"
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,18,section_header,1.1,(1) UN,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,18,paragraph,1.1,(1) UN,"- Cuatro (4) bombas de inyección de químicos
API STD 675, cada una con motor eléctrico
acoplado.
- Uno (1) tanque IBC bulkdrum en acero
inoxidable.
- Tablero de control
- Monitor de control remoto
- Válvulas de seguridad
- Instrumentación
- Tubería, válvulas y accesorios de tubería y
soportes al interior del PAQUETE
- Conexionado de tubería, eléctrico y de control,
incluyendo Conduit.
EDP-F-046 – 20/11/2017 V-1 18/20"
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,19,paragraph,,,"MAYORES
Versión: 1
EDP-F-046 20/11/2017
INGENIERÍA DETALLE ACONDICIONAMIENTO
MR #: FFM/F-MEQ-013 REV: 0
ESTRATEGICO CUPIAGUA
Documento:
Requisición de materiales
Especialidad Mecánica FECHA: 01-11-2023
Paquete de Inyección de
Químicos
Código de
Ítem Cantidad Unidad TAG Descripción Catálogo
ECOPETROL
- Etiqueta metálica del equipo eléctrico de
acuerdo con RETIE
- Bases y soportes para cada componente del
PAQUETE.
- Base estructural común (skid) con techo.
- Cabina de insonorización y/o silenciadores (si
se requiere)
- Inspección y pruebas
- Tratamiento de superficies y pintura.
- Boquillas (QUILL) para dosificación de químicos,
incluye accesorios de acuerdo con típico y hoja
de datos N° FFM/F-MEX-033.
Documentación técnica del PAQUETE según lo"
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,19,section_header,1.2,1 GL --,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,19,paragraph,1.2,1 GL --,"indicado en la sección 4.4.
Listado de herramientas especiales para el"
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,19,section_header,1.3,1 GL ---,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,19,paragraph,1.3,1 GL ---,"montaje y puesta en marcha.
Partes y consumibles para la instalación, pre-"
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,19,section_header,1.4,"1 GL --- comisionamiento, comisionamiento y puesta en",
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,19,paragraph,1.4,"1 GL --- comisionamiento, comisionamiento y puesta en","marcha, con listado incluyendo precios. (2)
Lista de partes de repuesto para dos (2) años de"
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,19,section_header,1.5,1 GL ---,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,19,paragraph,1.5,1 GL ---,"operación, incluyendo precios. (1)
Asistencia en la instalación y puesta en marcha"
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,19,section_header,1.6,1 Día --- (pre-comisionamiento y comisionamiento). Cotizar,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,19,paragraph,1.6,1 Día --- (pre-comisionamiento y comisionamiento). Cotizar,"por aparte, por unidad de tiempo.
Notas:
(1) Lista de precios individual de repuestos como opcional, el CLIENTE definirá si están o no incluidos en la orden de compra.
(2) El PROVEEDOR deberá presentar una lista de piezas sueltas sin costo donde identifique el número de parte con una descripción e
identificación clara en el plano del equipo. El CLIENTE podría solicitar una lista con los precios, si es necesario."
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,19,section_header,10.2,ESTÁNDARES DE REFERENCIA,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,19,paragraph,10.2,ESTÁNDARES DE REFERENCIA,EDP-F-046 – 20/11/2017 V-1 19/20
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,20,paragraph,,,"MAYORES
Versión: 1
EDP-F-046 20/11/2017
INGENIERÍA DETALLE ACONDICIONAMIENTO
MR #: FFM/F-MEQ-013 REV: 0
ESTRATEGICO CUPIAGUA
Documento:
Requisición de materiales
Especialidad Mecánica FECHA: 01-11-2023
Paquete de Inyección de
Químicos
Ítem Código REV Nombre
1 EDP-P-013-2 11 LISTADO DE MARCAS HOMOLOGADAS
2 EDP-F-077 2 FORMATO DE SOLICITUD TÉCNICAS
GUÍA PARA LA PREPARACIÓN DEL DOSSIER DE
3 ECP-VIN-G-GEN-GT-003 1
MANUFACTURA Y CONTROL DE CALIDAD
4 RETIE - REGLAMENTO TÉCNICO DE INSTALACIONES ELÉCTRICAS"
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,20,section_header,10.3,DOCUMENTOS DE REFERENCIA,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,20,paragraph,10.3,DOCUMENTOS DE REFERENCIA,"Ítem Código REV Nombre LINK
FFD/F-PCF-MP- FFD/F-PCF-MP-
1 PIL-10-822-1/1 6 Plot Plan PIL-10-822-1/1
REV P
FFM/F-PIB-007
2 FFM/F-PIB-007 2 Piping Class
REV 0
Especificación Técnica Paquete de Inyección FFM/F-S-ME-015
3 FFM/F-S-ME-015 0
de químicos REV A1
Hoja de Datos Paquete de Inyección de FFM/F-MEX-033
4 FFM/F-MEX-033 0
Químicos REV A1
FFD/F-PCF-US-
FFD/F-PCF-US- Piping and Instrumentation diagram New
5 0 PRE-55-552-2/2
PRE-55-552-2/2 Chemical Packages
REV A1
FFM/F-PCF-GN-
FFM/F-PCF-GN-ELF-
6 P Planimetría de clasificación de áreas ELF-00-001-2/4
00-001-2/4
REV P
* La versión de los documentos aquí indicados es la disponible en el momento de la emisión de esta
requisición de materiales en la versión que se evidencia. El PROVEEDOR deberá verificar que se realizó
el envío de estos documentos en su última versión con ECOPETROL, la omisión de este requerimiento
no exime al PROVEEDOR de la responsabilidad de cumplir con el alcance de suministro requerida en
este documento y cualquier adicional que se disponga en las últimas versiones.
EDP-F-046 – 20/11/2017 V-1 20/20"
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,1,paragraph,,,"CLIENT
CONTRACTOR
20/11/2023
PROJECT
Ingeniería Detallada Proyecto Acondicionamiento
Estratégico de Cupiagua
Brayan Quispe Miguel Salamanca Omar Villarreal
1 20/11/2023 Aprobado para construcción - Actualización según donde se indique
(BQS) (MSC) (OVG)
Brayan Quispe Miguel Salamanca Rodrigo Feo
0 13/10/2023 Aprobado para construcción
(BQS) (MSC) (RFD)
Miguel Salamanca Omar Villarreal Omar Carrillo
A1 9/2/2022 Emitido para comentarios del cliente
(MSC) (OVG) (OCA)
Miguel Salamanca Omar Villarreal Omar Carrillo
P 8/29/2022 Emitido para comentarios internos
(MSC) (OVG) (OCA)
REV DATE DESCRIPTION Author Checked by Approved by
FOR INFORMATION FOR PURCHASING
S
U
T FOR APPROVAL/COMMENTS FOR CONSTRUCTION x
A
T
S
FOR DESIGN AS BUILT
DOCUMENT NUMBER DOCUMENT TITLE
FFM/F-MEX-033 Hoja de Datos Paquete de Inyección de Químicos"
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,paragraph,,,"TAG M156CIP-5503
ESPEC. FFM/F-S-ME-015
INYECCIÓN DE QUÍMICOS
P&ID FFD/F-PCF-US-PRE-55-552-2/2
REQUISICIÓN FFM/F-MEQ-014
1 APLICABLE PARA: l PETICIÓN OFERTA mCOMPRA m COMO CONSTRUIDO
2 TAG M156CIP-5503
3 LOCALIDAD CPF CUPIAGUA N° DE BOMBAS REQUERIDAS Seis (6) (NOTAS 2, 11) 1
4 SERVICIO INYECCIÓN DE QUIMICO
TAMAÑO Y TIPO POSITIVE DISP. PUMPS - API STD 675
5 FABRICANTE MODELO N° DE SERIE
6 NOTAS: INFOR. FACILITADA POR: mCOMPRADOR o FABRICANTE m FABRICANTE O COMPRADOR
7 GENERAL
8 N° bombas accionadas por motor 1 Seis (6) (NOTAS 2, 11) Otro tipo de accionamiento
9 N° ítem bombas N° ítem bombas
10 N° ítem motores N° ítem accionamiento N° Ítem reductor
11 Motor suministrado por POR PROVEEDOR Suministrado por Suministrado por
12 Motor montado por POR PROVEEDOR Montado por Montado por
13 Hoja de datos motor N° N/A H.D. Accionamiento N° H.D. Reductor N°
14 l CONDICIONES DE OPERACIÓN (Ver NOTAS 1, 13) l LÍQUIDO
15 l Caudal a temperatura de bombeo (gpd) l Líquido bombeado INHIBIDOR DE CORROSIÓN
16 Máximo Mínimo Nominal l Temperatura de bombeo (°F):
17 l Presión de descarga (psig): Normal 85 Máxima Mínima
18 Máxima Mínima l Gravedad Especifica
19 l Presión de aspiración (psig): Normal 1 Máxima Mínima
20 Máxima Mínima Nominal ATM l Viscosidad (cP) TBD
21 l Presión diferencial (psi): m Agentes corrosivos/erosivos A secuestrar:
22 Máxima Mínima m Concentración cloruros (ppm)
23 m NPSH disponible (ft) Concentración H S (ppm)
2
24 Sin altura de aceleración Real m Líquido m Tóxico l Inflamable mOtros
25 Relación caudal máximo/mínimo
26 o DESEMPEÑO l SERVICIO, LOCALIZACIÓN Y SERVICIOS AUXILIARES
27 o Nº alimentaciones Caudal nominal (ghp) Localización m Interior l Exterior
28 o NPSH requerido (ft) m Calefacción m Sin calefacción mBajo techo
29 o Potencia nominal (hp) 1/2 hp (NOTA 10) l Clase 1 Div 2 Grupo D Clase temp.
30 o Potencia a presión tarado PSV (hp) m Antiheladas requerido l Tropicalización requerida
31 o Velocidad émbolo (min-1) Diseño máx. Datos emplazamiento
32 o Diámetro (in) Por proveedor Longitud carrera (in) Humedad Relativa min/max 65 / 90 %
33 o Tipo de cabezal Rango temp. ambiente min/max 59 / 104 °F
34 o Presión máxima admisible (psig) POR PROVEEDOR Condiciones inusuales
35 o Presión prueba hidráulica (psig) POR PROVEEDOR l Polvo l Vapores mAtmósfera salina
36 o Máxima presión de descarga con el accionamiento m Otros
37 suministrado (psig) POR PROVEEDOR m Condiciones de servicios auxiliares
38 o Máx. potencia admitida por reductor hp Electricidad Sitio Calef. Control Paro
39 oCARACTERÍSTICAS CONSTRUCTIVAS (NOTA 2) Voltaje (V) 480 / 120
Conexiones a Frecuencia (Hz) 60
40 Diámetro Tipo Observación
borde de patín Fases 3
Interconexion
Arreglo de interconexion con
41 Tanque - 2"" (NOTA 24) Agua refrig. Retorno Diseño Max D
accesorios
Bombas
42 Descarga hacía Temp. °C max
3/4"" Bridadas #150 (NOTA 6)
43 bombas Presión (barg) max
Entrada desde
44 1"" Bridadas #150 (NOTA 6) Fuente
tanque
45 Cabezal hidráulico m Encamisado requerido Aire instrumentos
46 Tipo mDiafragma m Émbolo Presión (barg) Máxima Mínima
47 o Diá. diafragma (mm) POR PROVEEDOR N° requerido POR PROVEEDOR ESPECIFICACIONES APLICABLES:
48 o Válvulas Aspiración Impulsión l API 675 - POSITIVE DISP. PUMPS - CONTROLLED VOLUME
49 Tipo m ATEX (94/9/EC) Grupo Categ. Clase temp.
50 Número m Otra:
51 o MATERIALES BOMBAS (NOTA 2) CONTROL (ver NOTAS 8, 18)
52 Cabezal hidráulico 316 SS Control de bombas (CCM y DCS): Instrumentación:
52 Placas de contorno l Remoto l Electrónica
53 Diafragma l Local l Local
53 Émbolo N/A
54 Anillo linterna Método de control de capacidad:
54 Prensaestopas Variación de: l Carrera mVelocidad
55 Empaquetadura
55 Válvula 316 SS Control de carrera:
56 Asiento de válvula 316 SS Neumático (psig): N/A
56 Guía de válvula Mínimo Máximo
57 Cuerpo válvula 316 SS Electrónico (mA): N/A
57 Juntas válvula Mínimo Máximo
58 Skid 316 SS
58 OTROS REQUERIMIENTOS DEL COMPRADOR
59 Ensayos especiales materiales Unidades en placa características l U.S. mS.I.
59 m Ensayos de materiales a baja temperatura ambiente l Tuberías de proceso suministradas por vendedor
60 l Panel View para cada paquete de Inyección
60 REQUISITOS DE INSPECCIÓN Y PRUEBAS l Quill de inyección con boquilla de dosificación
61 l Inspección usando la lista de comprobación de API 675 (Según aplique) l El vendedor suministra válvula de alivio de presión (NOTA 20)
61 l Certificados de materiales m Interna a la bomba m Externa a la bomba
62 m Tolerancias montaje final o Presión disparo válvula de alivio (psig) POR PROVEEDOR
62 l Ensayos no destructivos l Indicador de presión a la descarga de las bombas (ver NOTAS 11, 18)
63 mRadiográfico l Válvulas dobles de antirretorno requeridas
63 mUltrasonidos l Tablero eléctrico (mínimo NEMA 4X)
64 mPartículas magnéticas l Sistema de Control (ver NOTAS 8, 18)
64 mLíquidos penetrantes l Indicador de nivel
65 m Limpieza antes del montaje final l Skid estructural para paquetizado
65 m Durezas en soldaduras y zonas térmicamente afectadas l El vendedor suministra válvula de contrapresión (NOTA 14)
66 l Suministrar procedimientos de ensayos presenciados l Otros
Page 1"
